"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.886430538E2,-4.096701145E-1,1.044814810E-1,2.415564656E-2
2.886529988E2,-3.764575124E-1,6.862729788E-2,7.952329703E-3
2.886629448E2,-3.486804664E-1,7.141136378E-2,-6.860704627E-3
2.886728908E2,-3.465323150E-1,8.543569595E-2,-2.381341718E-2
2.886828358E2,-3.700229824E-1,8.290383220E-2,-4.699543864E-2
2.886927818E2,-4.085600972E-1,9.881267697E-2,-6.371189654E-2
2.887027278E2,-4.581066072E-1,1.428070366E-1,-8.053454757E-2
2.887126728E2,-4.996505976E-1,1.688608676E-1,-9.753219783E-2
2.887226189E2,-5.126444101E-1,1.601328999E-1,-1.174079031E-1
2.887325649E2,-5.054718852E-1,1.440928578E-1,-1.243094206E-1
2.887425099E2,-4.744149446E-1,1.290199012E-1,-1.344565898E-1
2.887524559E2,-4.226381183E-1,9.580515325E-2,-1.295668334E-1
2.887624019E2,-3.597244024E-1,4.500961304E-2,-1.218423247E-1
2.887723469E2,-2.973484695E-1,1.176016871E-2,-1.074979082E-1
2.887822929E2,-2.436290532E-1,-8.712083101E-3,-8.967017382E-2
2.887922389E2,-1.988303959E-1,-4.722882062E-2,-6.445804238E-2
2.888021839E2,-1.564105004E-1,-8.874137700E-2,-3.932845220E-2
2.888121299E2,-1.257425100E-1,-1.252895445E-1,-2.106029913E-2
2.888220749E2,-1.113198996E-1,-1.475229412E-1,-1.070345286E-3
2.888320209E2,-1.041409597E-1,-1.465958655E-1,1.802923530E-2
2.888419669E2,-1.065055802E-1,-1.356771737E-1,3.440155089E-2
2.888519119E2,-1.098635569E-1,-1.164101958E-1,4.294350371E-2
2.888618579E2,-1.123192534E-1,-7.288055867E-2,4.068301246E-2
2.888718039E2,-1.074631363E-1,-2.005707845E-2,2.164572850E-2
2.888817489E2,-8.908838779E-2,3.004603647E-2,3.440893255E-3
2.888916949E2,-6.637220830E-2,5.575834960E-2,-2.012343518E-2
2.889016409E2,-3.883565590E-2,5.633998290E-2,-4.274299368E-2
2.889115859E2,-1.180380117E-2,4.146627337E-2,-7.065866888E-2
2.889215319E2,1.320328191E-2,1.271691918E-2,-9.531261027E-2
2.889314779E2,3.344219550E-2,-2.255069278E-2,-1.223314703E-1
2.889414229E2,4.809277877E-2,-5.084384978E-2,-1.496381909E-1
2.889513689E2,5.426736921E-2,-7.583364099E-2,-1.825600415E-1
2.889613149E2,6.809955835E-2,-9.818928689E-2,-2.226302326E-1
2.889712599E2,8.393277228E-2,-1.140280217E-1,-2.543465197E-1
2.889812059E2,1.100280285E-1,-1.308562607E-1,-2.823725641E-1
2.889911519E2,1.424934119E-1,-1.432233155E-1,-3.039754033E-1
2.890010969E2,1.748119295E-1,-1.622587889E-1,-3.200486302E-1
2.890110429E2,1.990489066E-1,-1.813507974E-1,-3.315888941E-1
2.890209889E2,2.113106251E-1,-1.936958730E-1,-3.369303942E-1
2.890309339E2,2.248364538E-1,-2.110153586E-1,-3.400339484E-1
2.890408799E2,2.396819741E-1,-2.224815935E-1,-3.412635326E-1
2.890508259E2,2.546550632E-1,-2.405811995E-1,-3.357519805E-1
2.890607709E2,2.658499181E-1,-2.665304840E-1,-3.354233503E-1
2.890707169E2,2.685675621E-1,-3.127912879E-1,-3.359991908E-1
2.890806629E2,2.661510110E-1,-3.528492153E-1,-3.330944777E-1
2.890906079E2,2.620107234E-1,-3.608345687E-1,-3.313941061E-1
2.891005539E2,2.536393404E-1,-3.503939211E-1,-3.427817822E-1
2.891104999E2,2.397073209E-1,-3.287087977E-1,-3.589634001E-1
2.891204449E2,2.325495481E-1,-3.180463016E-1,-3.645533621E-1
2.891303909E2,2.296500653E-1,-2.962705195E-1,-3.522174060E-1
2.891403369E2,2.224230468E-1,-2.829419374E-1,-3.086933494E-1
2.891502819E2,2.325043380E-1,-3.339496553E-1,-2.813549936E-1
2.891602279E2,2.387041748E-1,-3.827640712E-1,-2.691401541E-1
2.891701739E2,2.339031547E-1,-4.107253253E-1,-2.469524741E-1
2.891801189E2,2.224893719E-1,-4.184306264E-1,-2.160739154E-1
2.891900649E2,2.229142785E-1,-4.320689142E-1,-1.720631272E-1
2.892000109E2,2.393377274E-1,-4.724959731E-1,-1.076852083E-1
2.892099559E2,2.653420866E-1,-5.195889473E-1,-7.319077849E-2
2.892199019E2,2.862015367E-1,-5.354174376E-1,-6.907912344E-2
2.892298479E2,2.916138768E-1,-5.264248252E-1,-7.123816758E-2
2.892397929E2,2.867687941E-1,-5.165945888E-1,-6.849911064E-2
2.892497389E2,2.850169539E-1,-5.172174573E-1,-5.133224651E-2
2.892596849E2,2.969148755E-1,-5.394039750E-1,-3.474741057E-2
2.892696299E2,3.044313490E-1,-5.269626379E-1,-1.904116571E-2
2.892795759E2,2.968764901E-1,-5.167760253E-1,-1.962200180E-2
2.892895219E2,2.738968432E-1,-5.057026744E-1,-2.130327746E-2
2.892994669E2,2.403665930E-1,-4.992021322E-1,-1.507733855E-2
2.893094129E2,2.105901241E-1,-4.708452225E-1,-4.168858752E-3
2.893193589E2,1.792226136E-1,-4.181670845E-1,-1.019905414E-2
2.893293039E2,1.553008854E-1,-3.612668514E-1,-1.922524907E-2
2.893392499E2,1.215671524E-1,-3.055929542E-1,-2.478007041E-2
2.893491959E2,8.210120350E-2,-2.563047409E-1,-3.289181367E-2
2.893591409E2,3.840725124E-2,-1.927193999E-1,-2.588743344E-2
2.893690869E2,-1.304282155E-2,-1.439882964E-1,-6.418087054E-3
2.893790329E2,-7.332161069E-2,-1.159105897E-1,1.893121190E-2
2.893889779E2,-1.342707574E-1,-9.591726959E-2,6.243086606E-2
2.893989239E2,-1.875403672E-1,-8.465742320E-2,9.964668006E-2
2.894088699E2,-2.223807871E-1,-4.659835622E-2,1.323700547E-1
2.894188149E2,-2.414471507E-1,2.452008426E-3,1.627881527E-1
2.894287609E2,-2.372066230E-1,6.723631173E-2,1.798720509E-1
2.894387069E2,-2.096831203E-1,1.392367333E-1,1.767998189E-1
2.894486519E2,-1.675762087E-1,2.060490847E-1,1.637584269E-1
2.894585979E2,-1.210244149E-1,2.714427114E-1,1.399590969E-1
2.894685439E2,-7.729911804E-2,3.337427378E-1,1.055708230E-1
2.894784889E2,-2.232534997E-2,3.840906024E-1,7.656554133E-2
2.894884349E2,1.265201345E-2,3.967250884E-1,4.675943404E-2
2.894983809E2,3.688917682E-2,3.876269460E-1,3.166783229E-2
2.895083259E2,4.494450614E-2,3.575119674E-1,1.687454805E-2
2.895182719E2,5.854899809E-2,3.141341507E-1,1.280443650E-2
2.895282179E2,6.431335211E-2,2.514052689E-1,6.604686379E-3
2.895381629E2,7.484029233E-2,1.936367899E-1,9.407930076E-3
2.895481089E2,7.147127390E-2,1.343720257E-1,1.401008759E-2
2.895580549E2,6.942809373E-2,7.903447747E-2,1.912521943E-2
2.895679999E2,5.816528574E-2,4.045856372E-2,2.226693183E-2
2.895779459E2,4.877950624E-2,7.007393986E-3,2.483874559E-2
2.895878909E2,3.862687945E-2,-1.183110662E-2,2.623632178E-2
2.895978369E2,3.326859698E-2,-3.027456068E-2,2.820226550E-2
2.896077829E2,3.216686472E-2,-3.826754913E-2,3.222296387E-2
2.896177279E2,2.911781147E-2,-3.404617310E-2,3.586963192E-2
2.896276739E2,2.591877058E-2,-2.703644894E-2,3.892253339E-2
2.896376199E2,2.073599212E-2,-2.244010009E-2,3.404016048E-2
2.896475649E2,1.456474140E-2,-1.471445709E-2,3.143775091E-2
2.896575109E2,8.016029373E-3,-1.768298680E-3,2.824701741E-2
2.896674569E2,9.113487322E-4,1.497000270E-2,1.484552119E-2
2.896774019E2,-1.409503073E-2,2.404791862E-2,2.637856640E-3
2.896873479E2,-2.511162125E-2,3.475397453E-2,-6.370625924E-3
2.896972939E2,-3.171759471E-2,4.376451299E-2,-1.853674464E-2
2.897072389E2,-3.475758806E-2,4.024334997E-2,-2.207089402E-2
2.897171849E2,-3.772648051E-2,4.105241969E-2,-2.874903753E-2
2.897271318E2,-3.837049752E-2,4.214214161E-2,-3.575824946E-2
2.897370768E2,-3.345376998E-2,4.400848225E-2,-4.091146961E-2
2.897470228E2,-2.731994912E-2,4.347766191E-2,-4.792980850E-2
2.897569688E2,-2.001116984E-2,3.950635716E-2,-5.091201514E-2
2.897669138E2,-1.491990127E-2,3.380940109E-2,-5.272769928E-2
2.897768598E2,-7.073696237E-3,2.818107605E-2,-5.115722865E-2
2.897868058E2,2.735234331E-3,2.175738290E-2,-5.235620961E-2
2.897967508E2,9.833358228E-3,1.767449081E-2,-4.936761037E-2
2.898066968E2,1.875064149E-2,1.122867316E-2,-4.772179201E-2
2.898166428E2,2.608951367E-2,8.556457236E-3,-4.875536636E-2
2.898265878E2,2.369083464E-2,1.189947873E-2,-4.820393771E-2
2.898365338E2,2.259015106E-2,1.440977491E-2,-4.562599957E-2
2.898464798E2,1.516146958E-2,1.730951667E-2,-4.210747406E-2
2.898564248E2,8.474804461E-3,1.359973382E-2,-3.850102052E-2
2.898663708E2,9.247437119E-4,1.154164318E-2,-3.212941065E-2
2.898763168E2,-9.157717228E-3,6.216119975E-3,-2.860205248E-2
2.898862618E2,-1.697938703E-2,-3.442609450E-3,-2.081095241E-2
2.898962078E2,-2.294060588E-2,-1.323238946E-2,-1.420364901E-2
2.899061538E2,-2.678659745E-2,-2.168981358E-2,-5.023655947E-3
2.899160988E2,-2.736929618E-2,-2.247651108E-2,2.647046931E-3
2.899260448E2,-3.133256733E-2,-2.689825557E-2,8.670069277E-3
2.899359908E2,-3.187212348E-2,-3.429172188E-2,1.602891460E-2
2.899459358E2,-2.712767012E-2,-3.619825840E-2,2.053793333E-2
2.899558818E2,-2.140480280E-2,-3.743955866E-2,2.176671661E-2
2.899658278E2,-1.663028635E-2,-3.485628963E-2,2.443360537E-2
2.899757728E2,-1.386459358E-2,-3.760493919E-2,2.507596090E-2
2.899857188E2,-1.063091494E-2,-3.466608748E-2,2.813224494E-2
2.899956648E2,-8.520360105E-3,-3.485410661E-2,3.030325472E-2
2.900056098E2,-7.757171988E-3,-4.071185365E-2,2.955766208E-2
2.900155558E2,-9.853878990E-3,-3.993846849E-2,3.103651665E-2
2.900255018E2,-9.843815118E-3,-3.908349574E-2,3.557796031E-2
2.900354468E2,-1.300844923E-2,-3.375397623E-2,3.441601992E-2
2.900453928E2,-1.181521267E-2,-2.365537174E-2,3.387028724E-2
2.900553388E2,-1.306796446E-2,-1.315026730E-2,3.476057947E-2
2.900652838E2,-1.128634252E-2,-3.731221892E-3,3.276398778E-2
2.900752298E2,-6.837265566E-3,9.188838303E-3,2.935514227E-2
2.900851758E2,-6.689327303E-3,1.540281903E-2,3.276340663E-2
2.900951208E2,-4.580636509E-3,1.429201476E-2,3.240574524E-2
2.901050668E2,-3.129397053E-3,1.732455194E-2,3.461420536E-2
2.901150128E2,2.013965975E-3,1.934163086E-2,2.976964973E-2
2.901249578E2,1.012796722E-2,2.512625977E-2,2.702933550E-2
2.901349038E2,1.524523180E-2,3.655468300E-2,2.378214151E-2
2.901448498E2,1.931261271E-2,4.532955587E-2,2.257023007E-2
2.901547948E2,2.039066143E-2,5.052484944E-2,2.185596898E-2
2.901647408E2,1.988971420E-2,5.395971984E-2,2.190483920E-2
2.901746858E2,1.826838218E-2,5.477491766E-2,2.059270069E-2
2.901846318E2,1.383576170E-2,5.353851616E-2,2.647584304E-2
2.901945778E2,9.645011276E-3,5.552922934E-2,2.848439664E-2
2.902045238E2,7.750885095E-3,5.686080083E-2,3.005602956E-2
2.902144688E2,6.439810153E-3,6.026698276E-2,3.306220844E-2
2.902244148E2,6.468153559E-3,5.930979550E-2,3.592489287E-2
2.902343598E2,2.639060142E-3,6.074630469E-2,3.387106583E-2
2.902443058E2,4.670060240E-3,5.737086758E-2,2.937768400E-2
2.902542518E2,3.302793717E-3,5.538388342E-2,2.860004082E-2
2.902641968E2,5.017762072E-3,4.987552390E-2,2.426528931E-2
2.902741428E2,7.275856100E-3,4.353480414E-2,2.172782831E-2
2.902840888E2,9.857058525E-3,3.022969700E-2,1.635334641E-2
2.902940338E2,1.337935589E-2,1.457643509E-2,1.909560338E-2
2.903039798E2,1.542964950E-2,3.257880919E-3,1.720112190E-2
2.903139258E2,1.769386977E-2,-9.914380498E-3,1.538884174E-2
2.903238708E2,2.079963870E-2,-2.315682918E-2,9.406054392E-3
2.903338168E2,1.946725883E-2,-3.083045967E-2,1.011232473E-2
2.903437628E2,2.112189122E-2,-3.753828257E-2,1.028649043E-2
2.903537078E2,1.693753153E-2,-4.297459498E-2,7.472328842E-3
2.903636538E2,1.276439242E-2,-4.938986152E-2,5.717327818E-3
2.903735998E2,1.219154708E-2,-5.296595395E-2,4.764448851E-3
2.903835448E2,1.014114544E-2,-5.867925286E-2,3.559612669E-3
2.903934908E2,7.331776898E-3,-6.978437304E-2,-1.927564852E-3
2.904034368E2,8.527979255E-3,-7.733637094E-2,-2.079929691E-3
2.904133818E2,2.571552992E-3,-8.371836692E-2,-4.342018627E-3
2.904233278E2,2.684101462E-3,-8.664792031E-2,-1.014004741E-2
2.904332738E2,2.675845753E-3,-8.967540413E-2,-1.492414996E-2
2.904432188E2,3.304391401E-3,-8.946038783E-2,-1.620497927E-2
2.904531648E2,2.201846801E-4,-9.277150035E-2,-1.672030240E-2
2.904631108E2,-1.606993726E-3,-1.004107669E-1,-2.003724128E-2
2.904730558E2,-1.828036038E-3,-1.040715426E-1,-2.063671872E-2
2.904830018E2,-2.807189012E-3,-1.116542295E-1,-2.331995405E-2
2.904929478E2,-2.370430622E-3,-1.114534289E-1,-2.451624721E-2
2.905028928E2,-4.252465442E-4,-1.090769321E-1,-2.607632987E-2
2.905128388E2,8.512067143E-4,-1.045090854E-1,-2.880580351E-2
2.905227848E2,-6.957699079E-4,-1.031632945E-1,-2.994519100E-2
2.905327298E2,4.842539784E-3,-1.015781835E-1,-3.164535388E-2
2.905426758E2,3.505681176E-3,-9.982690960E-2,-3.102069348E-2
2.905526218E2,7.086567581E-3,-1.040155292E-1,-3.032933734E-2
2.905625668E2,6.799631752E-3,-1.046216190E-1,-3.107987344E-2
2.905725128E2,8.844939061E-3,-1.018777639E-1,-3.016507812E-2
2.905824588E2,1.132730581E-2,-9.814319015E-2,-3.046732582E-2
2.905924038E2,1.432895660E-2,-9.484033287E-2,-2.772853151E-2
2.906023498E2,1.455562469E-2,-9.110443294E-2,-2.796792798E-2
2.906122958E2,1.498066541E-2,-8.774457872E-2,-2.657216601E-2
2.906222408E2,1.425142772E-2,-8.393038064E-2,-2.495180815E-2
2.906321868E2,1.436940581E-2,-7.878968120E-2,-2.342208847E-2
2.906421328E2,1.223432273E-2,-7.822237909E-2,-1.913162693E-2
2.906520778E2,1.412649825E-2,-7.966528088E-2,-1.602478325E-2
2.906620238E2,1.573719643E-2,-7.446938008E-2,-1.072759461E-2
2.906719688E2,1.626903005E-2,-7.115347683E-2,-8.701728657E-3
2.906819148E2,1.837025955E-2,-6.488244236E-2,-7.481369190E-3
2.906918608E2,1.776305959E-2,-5.642051622E-2,-2.067961730E-3
2.907018058E2,1.882326230E-2,-4.845941812E-2,4.679460078E-3
2.907117518E2,1.750260033E-2,-4.341565818E-2,8.079517633E-3
2.907216972E2,1.803862490E-2,-3.485710919E-2,1.309900265E-2
2.907316422E2,1.877632178E-2,-2.833236568E-2,1.857046783E-2
2.907415882E2,1.930138841E-2,-1.995554008E-2,2.545321360E-2
2.907515342E2,1.700574346E-2,-1.401615702E-2,3.334336355E-2
2.907614792E2,1.768590882E-2,-5.747381598E-3,3.767912462E-2
2.907714252E2,1.543580554E-2,5.400344729E-3,4.104296118E-2
2.907813712E2,1.510211546E-2,1.439897250E-2,4.486526176E-2
2.907913162E2,1.209354214E-2,2.654991113E-2,4.651908576E-2
2.908012622E2,1.071917079E-2,3.259475529E-2,5.003755540E-2
2.908112082E2,1.197724789E-2,3.619561717E-2,5.307755619E-2
2.908211532E2,1.288065407E-2,3.593060374E-2,5.418826640E-2
2.908310992E2,9.743184783E-3,4.356428981E-2,5.748153478E-2
2.908410452E2,8.584414609E-3,3.401211277E-2,5.720973387E-2
2.908509902E2,8.317565545E-3,2.866475284E-2,5.890883133E-2
2.908609362E2,1.216924004E-2,3.234572709E-2,5.986009538E-2
2.908708822E2,1.600712165E-2,3.350659832E-2,5.981402844E-2
2.908808272E2,1.598156430E-2,3.578081727E-2,5.442857742E-2
2.908907732E2,1.993369497E-2,4.531040043E-2,4.995473474E-2
2.909007192E2,2.079888433E-2,5.231679231E-2,4.674971476E-2
2.909106642E2,2.302448824E-2,5.379537866E-2,3.896103427E-2
2.909206102E2,2.788414434E-2,5.449666083E-2,3.384666145E-2
2.909305562E2,3.017606214E-2,5.336561799E-2,3.544642031E-2
2.909405012E2,3.504321724E-2,5.895050988E-2,3.169001639E-2
2.909504472E2,3.591939807E-2,6.402649730E-2,2.853496745E-2
2.909603932E2,3.698394448E-2,7.083133608E-2,2.613443136E-2
2.909703382E2,3.460095078E-2,7.837899774E-2,2.497781813E-2
2.909802842E2,3.469441831E-2,7.560497522E-2,2.068680525E-2
2.909902302E2,3.710697591E-2,7.580976933E-2,2.357074246E-2
2.910001752E2,3.925602883E-2,7.273725420E-2,2.069753408E-2
2.910101212E2,3.747623786E-2,7.013641298E-2,2.031537145E-2
2.910200672E2,4.037706926E-2,7.189299166E-2,2.159960382E-2
2.910300122E2,3.801111504E-2,7.377637923E-2,2.361535095E-2
2.910399582E2,3.146346286E-2,7.468871027E-2,2.433799952E-2
2.910499042E2,3.324911371E-2,7.245405018E-2,2.854979038E-2
2.910598492E2,3.263525665E-2,7.601815462E-2,2.915885299E-2
2.910697952E2,2.757045254E-2,7.784215361E-2,2.789518610E-2
2.910797412E2,2.405165322E-2,7.879692316E-2,3.064438701E-2
2.910896862E2,2.258984558E-2,7.449565083E-2,3.145691752E-2
2.910996322E2,2.187628485E-2,6.786996871E-2,3.215154260E-2
2.911095782E2,2.110689878E-2,6.049194932E-2,3.200773150E-2
2.911195232E2,1.793434657E-2,5.327356979E-2,3.272748739E-2
2.911294692E2,1.540035103E-2,4.127442837E-2,3.091893718E-2
2.911394142E2,8.296940476E-3,3.151750565E-2,3.016195074E-2
2.911493602E2,6.312352605E-3,1.766480692E-2,2.961041033E-2
2.911593062E2,2.874620724E-3,1.264012512E-2,3.102529421E-2
2.911692512E2,7.478203624E-4,3.437779378E-4,2.641642466E-2
2.911791972E2,-2.841553185E-3,3.270262387E-4,3.006870672E-2
2.911891432E2,-2.574704587E-3,-2.182736527E-3,2.695653588E-2
2.911990882E2,-4.385072272E-3,-3.310347209E-3,2.262958139E-2
2.912090342E2,-2.733912319E-3,-4.555374384E-3,1.983619109E-2
2.912189802E2,-7.430061698E-3,-7.941801101E-3,1.666653529E-2
2.912289252E2,-4.578881897E-3,-4.215239547E-3,1.410883758E-2
2.912388712E2,-3.813858377E-3,-3.324219026E-3,1.220008917E-2
2.912488172E2,-2.395725111E-3,-4.069371615E-3,1.030658185E-2
2.912587622E2,-4.236762412E-3,-8.947408758E-3,9.304564446E-3
2.912687082E2,-3.991751932E-3,-1.271950919E-2,7.210253738E-3
2.912786542E2,-6.691039074E-3,-1.802087016E-2,3.793216310E-3
2.912885992E2,-7.312354632E-3,-1.882833987E-2,4.646759480E-3
2.912985452E2,-6.529477891E-3,-2.231434733E-2,1.953440718E-3
2.913084912E2,-8.173979819E-3,-2.271036059E-2,2.713239752E-3
2.913184362E2,-7.608103566E-3,-2.973595075E-2,3.094056621E-3
2.913283822E2,-7.770822849E-3,-2.908880077E-2,3.607780673E-3
2.913383282E2,-1.027062349E-2,-3.315743059E-2,2.433517948E-3
2.913482732E2,-4.127777182E-3,-3.489141539E-2,4.366707057E-3
2.913582192E2,-2.409322187E-3,-3.536705673E-2,3.041882068E-3
2.913681652E2,-1.203442924E-3,-3.290869296E-2,4.733255133E-3
2.913781102E2,1.717107603E-3,-3.073938005E-2,6.906846538E-3
2.913880562E2,-1.826760825E-3,-3.010741435E-2,4.403741099E-3
2.913980022E2,-6.165291648E-3,-2.932056598E-2,8.633583784E-4
2.914079472E2,-6.361833308E-3,-3.191901371E-2,4.201631062E-3
2.914178932E2,-7.405555807E-3,-2.827869169E-2,4.132499918E-3
2.914278392E2,-7.451894693E-3,-2.806990035E-2,3.277093172E-3
2.914377842E2,-5.000425503E-3,-2.948647924E-2,4.388584755E-3
2.914477302E2,-6.734675728E-3,-2.776208334E-2,-1.412578858E-3
2.914576762E2,-7.511571981E-3,-3.010389581E-2,-3.246878739E-3
2.914676212E2,-6.460156292E-3,-3.330634907E-2,-4.411479458E-3
2.914775672E2,-6.144192070E-3,-3.473118693E-2,-6.168575026E-3
2.914875132E2,-7.602272555E-3,-3.306831419E-2,-8.969954215E-3
2.914974582E2,-9.487994947E-3,-3.307393193E-2,-1.110003982E-2
2.915074042E2,-5.790195428E-3,-3.474240005E-2,-1.075223088E-2
2.915173502E2,-2.070519142E-3,-3.426027671E-2,-1.330152247E-2
2.915272952E2,-1.660658512E-3,-3.775088117E-2,-1.179364044E-2
2.915372412E2,-1.796227181E-3,-3.740088642E-2,-1.055060606E-2
2.915471872E2,-7.520017680E-4,-3.742565215E-2,-1.055966131E-2
2.915571322E2,-2.482614946E-5,-2.918985672E-2,-7.235453464E-3
2.915670782E2,6.047450006E-4,-2.468165755E-2,-5.399203859E-3
2.915770232E2,-1.479597762E-3,-1.640779711E-2,-8.384282701E-3
2.915869692E2,-2.006104682E-3,-1.136536710E-2,-3.811368486E-3
2.915969152E2,-5.053116474E-3,-9.792841971E-3,-1.232663635E-3
2.916068602E2,-7.933325134E-3,-7.660449017E-3,3.368212841E-3
2.916168062E2,-1.159935445E-2,-1.082888525E-2,4.155214876E-3
2.916267522E2,-1.070160232E-2,-1.612591371E-2,9.299376048E-3
2.916366972E2,-1.073679049E-2,-1.686682925E-2,1.108500548E-2
2.916466432E2,-1.196344290E-2,-1.249418594E-2,1.237131283E-2
2.916565892E2,-1.105561480E-2,-1.427041553E-2,1.150310505E-2
2.916665342E2,-1.157945860E-2,-1.499080099E-2,1.001839247E-2
2.916764802E2,-8.601989597E-3,-1.562618092E-2,9.942504577E-3
2.916864262E2,-7.695982233E-3,-1.996553689E-2,6.027658470E-3
2.916963712E2,-9.047796950E-3,-2.093059011E-2,5.342824385E-3
2.917063172E2,-1.029628608E-2,-2.982501313E-2,5.000341684E-3
2.917162632E2,-1.092625502E-2,-2.608078532E-2,3.726900555E-3
2.917262088E2,-1.155050006E-2,-2.733327076E-2,1.152955927E-3
2.917361548E2,-1.146047376E-2,-2.174527943E-2,-3.575938754E-4
2.917461008E2,-8.565884084E-3,-2.128934488E-2,2.661631443E-3
2.917560458E2,-9.051151574E-3,-2.207161300E-2,-4.094426055E-3
2.917659918E2,-7.179215550E-3,-1.969580725E-2,-6.530894898E-4
2.917759378E2,-4.055186175E-3,-2.491516806E-2,-4.047341179E-3
2.917858828E2,-2.603496891E-3,-2.929527126E-2,-5.411944818E-3
2.917958288E2,-3.778754501E-3,-2.646413445E-2,-2.382198814E-3
2.918057748E2,-3.279411700E-3,-2.981811762E-2,-3.094603308E-4
2.918157198E2,-6.138378754E-3,-3.415372223E-2,-5.511851050E-4
2.918256658E2,-4.964989610E-3,-3.841531277E-2,8.309949189E-4
2.918356118E2,-6.756661460E-3,-4.238547757E-2,-1.339419279E-3
2.918455568E2,-7.502613589E-3,-4.532427713E-2,-2.023052890E-3
2.918555028E2,-8.174710907E-3,-4.987509176E-2,-3.123834264E-3
2.918654488E2,-7.151524536E-3,-4.944898561E-2,-2.033269964E-3
2.918753938E2,-1.062294282E-2,-4.843123630E-2,-5.565160885E-3
2.918853398E2,-1.281925291E-2,-5.295275152E-2,-4.176588729E-3
2.918952858E2,-1.237326395E-2,-4.845315218E-2,-2.543036826E-3
2.919052308E2,-1.553576719E-2,-4.492553324E-2,-2.228911035E-4
2.919151768E2,-1.734899543E-2,-4.302214459E-2,-6.985850632E-6
2.919251228E2,-1.922652312E-2,-3.453837708E-2,-2.942055929E-3
2.919350678E2,-1.733736694E-2,-3.232403100E-2,2.524581738E-3
2.919450138E2,-1.695067436E-2,-2.907204628E-2,1.846807078E-3
2.919549598E2,-1.675336435E-2,-2.820567228E-2,4.599560983E-3
2.919649048E2,-1.718719304E-2,-2.892445959E-2,9.801248088E-3
2.919748508E2,-1.773623377E-2,-2.838083170E-2,1.221280079E-2
2.919847968E2,-1.764648594E-2,-3.202643245E-2,1.049559470E-2
2.919947418E2,-1.833592355E-2,-2.919225208E-2,1.180694718E-2
2.920046878E2,-1.851568557E-2,-2.784203179E-2,8.532323875E-3
2.920146338E2,-2.077462524E-2,-2.868882008E-2,6.591663696E-3
2.920245788E2,-1.857884787E-2,-2.529355511E-2,3.784958273E-3
2.920345248E2,-1.872528344E-2,-2.836195193E-2,-1.085545868E-3
2.920444708E2,-1.647544466E-2,-2.705726959E-2,2.931728959E-4
2.920544158E2,-1.417785510E-2,-3.383588418E-2,-4.193684086E-3
2.920643618E2,-1.080096699E-2,-3.013409115E-2,-7.508786861E-3
2.920743068E2,-6.607388612E-3,-2.972429991E-2,-6.920557935E-3
2.920842528E2,-4.598566331E-3,-3.482079133E-2,-1.194700785E-2
2.920941988E2,-2.098112367E-3,-2.800309844E-2,-1.016292721E-2
2.921041438E2,2.983198967E-3,-2.606325410E-2,-1.455847453E-2
2.921140898E2,2.907501301E-3,-2.402964234E-2,-1.640208811E-2
2.921240358E2,3.484075656E-3,-2.037791722E-2,-1.862689480E-2
2.921339808E2,8.144680411E-3,-1.257713139E-2,-2.035111934E-2
2.921439268E2,1.062754542E-2,-4.819874652E-3,-1.775080897E-2
2.921538728E2,1.539061591E-2,2.940116916E-3,-1.999785379E-2
2.921638178E2,1.527769677E-2,8.720774204E-3,-1.951395720E-2
2.921737638E2,1.424098015E-2,1.054049656E-2,-1.958065853E-2
2.921837098E2,1.345241908E-2,1.405320596E-2,-1.835080981E-2
2.921936548E2,1.013586484E-2,1.342573669E-2,-1.264943555E-2
2.922036008E2,5.483322311E-3,1.505133044E-2,-1.033168659E-2
2.922135468E2,3.197825048E-3,1.953657344E-2,-7.060101721E-3
2.922234918E2,1.287539722E-3,2.223834954E-2,-3.287733998E-3
2.922334378E2,-3.596288385E-3,2.296875790E-2,2.335476689E-3
2.922433838E2,-4.235447384E-3,2.748334780E-2,3.669720143E-3
2.922533288E2,-9.845045395E-3,2.993771806E-2,7.190056145E-3
2.922632748E2,-1.141844131E-2,3.184267506E-2,1.062340382E-2
2.922732208E2,-1.330891997E-2,3.414194286E-2,1.227338985E-2
2.922831658E2,-1.665118709E-2,3.512518108E-2,1.303718425E-2
2.922931118E2,-1.465862989E-2,4.100041837E-2,2.181324363E-2
2.923030578E2,-1.411507931E-2,4.135328904E-2,2.116316557E-2
2.923130028E2,-1.666418836E-2,4.270195961E-2,2.628952451E-2
2.923229488E2,-1.530064922E-2,4.514247924E-2,2.728048898E-2
2.923328948E2,-1.463759132E-2,4.466705769E-2,3.146613389E-2
2.923428398E2,-1.199973002E-2,4.235037416E-2,3.079634905E-2
2.923527858E2,-9.833509102E-3,4.355765879E-2,3.165162355E-2
2.923627318E2,-8.726432920E-3,4.505648464E-2,3.291049600E-2
2.923726768E2,-3.072252497E-3,4.825508595E-2,2.905027196E-2
2.923826228E2,-8.075003861E-4,5.335424095E-2,2.828994021E-2
2.923925688E2,-2.624535700E-4,6.064244360E-2,2.371030673E-2
2.924025138E2,3.685416421E-3,6.383823603E-2,2.399979159E-2
2.924124598E2,7.616877090E-3,6.247929484E-2,1.848631352E-2
2.924224058E2,9.595073760E-3,6.152215600E-2,2.015637979E-2
2.924323508E2,9.804454632E-3,5.580866337E-2,1.993055642E-2
