"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.323850208E0,7.222597718E-2,5.891712964E-2,5.156125925E-2
2.333796208E0,2.701969117E-2,3.449857235E-4,1.593187194E-2
2.343741208E0,1.167747438E-2,-1.044359493E-1,-1.152632385E-4
2.353686208E0,4.203183264E-2,-1.222401363E-1,-5.009718955E-2
2.363632208E0,9.033451170E-2,-1.135622835E-1,-6.245125987E-2
2.373577208E0,1.630370370E-1,-8.157567501E-2,-8.740363140E-2
2.383522208E0,2.368885401E-1,-2.858937621E-2,-9.006177563E-2
2.393468208E0,2.955691499E-1,4.097144008E-3,-3.911261022E-2
2.403413208E0,3.089762306E-1,7.853395343E-3,-1.029928565E-2
2.413358208E0,2.806248361E-1,-3.546804070E-2,7.128340602E-3
2.423304208E0,2.304542640E-1,-8.498694062E-2,6.897923760E-3
2.433249208E0,1.809134370E-1,-3.255320370E-2,-3.178085960E-2
2.443194208E0,5.796403348E-2,-1.831318706E-1,-4.955873407E-2
2.453140208E0,7.743087620E-2,-2.576061022E-1,2.495942473E-2
2.463085208E0,6.681408674E-2,-1.583934706E-1,6.461520474E-2
2.473030208E0,4.805914253E-2,-2.001636404E-1,3.868393622E-2
2.482976208E0,7.299254715E-2,-1.810257035E-1,5.349964779E-2
2.492921208E0,3.663689911E-2,-5.109180093E-2,3.187664431E-2
2.502866208E0,-2.163645208E-2,6.543619037E-3,-2.184168935E-2
2.512812208E0,-6.864017218E-2,6.707867324E-2,-5.879550755E-2
2.522757208E0,-1.753468877E-1,1.280481756E-1,-1.111199015E-1
2.532702208E0,-2.964395079E-1,1.702118629E-1,-1.424918946E-1
2.542648208E0,-3.787536862E-1,1.620684457E-1,-1.738243093E-1
2.552593208E0,-4.400342605E-1,2.095835048E-1,-2.092156418E-1
2.562538208E0,-4.408689505E-1,1.057468951E-2,-2.039368121E-1
2.572483208E0,-3.885889953E-1,-7.136585176E-2,-1.814238989E-1
2.582429208E0,-3.106301156E-1,-6.884394765E-2,-2.018300603E-1
2.592374208E0,-2.022531429E-1,-2.898289382E-2,-2.049636197E-1
2.602319208E0,-1.139847448E-1,3.462019444E-2,-1.915881139E-1
2.612265208E0,-6.697810113E-2,8.602131307E-2,-1.821997879E-1
2.622210208E0,-4.136466533E-2,9.266316533E-2,-1.442595444E-1
2.632155208E0,-1.190712377E-1,4.965397060E-2,-1.264811583E-1
2.642101208E0,-1.170469317E-1,-7.394388914E-3,-9.368818223E-2
2.652046208E0,-1.137508562E-1,-2.094706535E-2,-1.254677628E-1
2.661991208E0,-9.383202374E-2,-2.008109272E-2,-1.354987343E-1
2.671937208E0,-6.255585194E-2,-4.076094031E-3,-1.245615174E-1
2.681882208E0,-6.044266820E-2,2.170954227E-2,-1.410050573E-1
2.691827208E0,-3.955436736E-2,4.478908718E-2,-1.543705863E-1
2.701773208E0,-4.594888240E-2,3.805192530E-2,-1.322897824E-1
2.711718208E0,-6.064907491E-2,1.177219927E-2,-1.221232285E-1
2.721663208E0,-7.193829417E-2,-1.285919666E-2,-1.114660567E-1
2.731609208E0,-3.533852488E-2,-2.262112319E-2,-1.170770448E-1
2.741554208E0,-2.087134391E-2,-4.738700509E-2,-1.068011481E-1
2.751499208E0,-1.356612504E-2,-8.342573404E-2,-4.025870103E-2
2.761445208E0,-9.900213182E-3,-9.357299209E-2,-8.932034869E-2
2.771390208E0,-2.867474556E-3,-9.443428695E-2,-1.130132300E-1
2.781335208E0,1.500600189E-2,-7.851173401E-2,-1.004902847E-1
2.791281208E0,5.409405380E-2,-7.605765760E-2,-1.123202984E-1
