"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.001384852E2,6.260930095E-4,1.662236173E-4,-9.313155897E-4
1.001484292E2,-1.097897068E-3,1.109791920E-3,-3.025424201E-3
1.001583742E2,-5.969564663E-4,2.629658207E-3,2.709124237E-5
1.001683182E2,-4.637842067E-4,-2.284490271E-3,-1.541436650E-3
1.001782632E2,-2.040908206E-3,-3.299953649E-3,-2.308160532E-3
1.001882072E2,-1.579775126E-3,-2.762675285E-4,-2.434340306E-3
1.001981512E2,-1.330236904E-3,8.838055655E-4,1.137722284E-4
1.002080962E2,1.905628014E-4,5.868584849E-4,-4.093950149E-3
1.002180402E2,-5.231644027E-4,1.122153830E-3,-1.860090531E-3
1.002279842E2,-1.569083659E-3,6.723038387E-4,-4.142886028E-4
1.002379292E2,-1.396777225E-3,7.790967356E-4,-2.729907166E-3
1.002478732E2,-8.091316558E-4,-1.157794846E-3,-4.636230879E-4
1.002578172E2,-1.751357922E-3,1.205494395E-3,-8.449880406E-4
1.002677622E2,-1.480361214E-3,1.026793383E-3,5.911868066E-4
1.002777062E2,-1.906999620E-3,-7.016258314E-5,-2.985971514E-3
1.002876502E2,-1.129060285E-3,-1.891676569E-3,-1.267933752E-3
1.002975952E2,3.980100155E-5,-3.026716178E-3,-4.043214023E-3
1.003075392E2,-1.713419799E-3,-1.171685057E-3,-1.197091769E-3
1.003174842E2,8.607916534E-4,6.195569877E-4,8.921511471E-5
1.003274282E2,9.205758106E-4,2.917824313E-3,-3.835605457E-4
1.003373722E2,1.132297097E-3,-2.273741877E-3,-1.091428567E-3
1.003473172E2,1.016782364E-3,4.525061231E-4,-2.123299055E-4
1.003572612E2,2.393902745E-3,1.875166665E-3,-8.680000901E-4
1.003672052E2,3.018513322E-3,-1.780879917E-3,-1.820492093E-3
1.003771502E2,1.212605275E-4,-2.541744849E-3,9.340159595E-4
1.003870942E2,-6.920348387E-4,-3.853084054E-4,-8.016787469E-4
1.003970382E2,7.700405549E-4,-2.306246432E-3,2.709683031E-5
1.004069832E2,1.866128063E-3,-1.800434431E-3,-5.888189189E-4
1.004169272E2,-1.647984609E-4,1.863010111E-3,3.653329797E-3
1.004268722E2,-1.563254395E-3,2.689301036E-4,1.516118646E-4
1.004368162E2,1.638131449E-3,-9.776956867E-4,2.775890753E-3
1.004467602E2,1.962004928E-3,1.333902823E-3,2.181106247E-3
1.004567052E2,1.025637379E-3,7.799651939E-4,-7.718070410E-4
1.004666492E2,-6.361096166E-4,-8.549077902E-4,2.953728661E-3
1.004765932E2,1.251805341E-3,2.646851353E-4,-9.612319991E-5
1.004865382E2,-1.066508703E-3,6.003323942E-4,8.062040433E-4
1.004964822E2,-2.105674241E-3,6.772975903E-4,1.670448110E-4
1.005064262E2,-3.731335513E-3,-3.392947838E-5,-6.695198826E-4
1.005163712E2,1.115883933E-3,1.236132113E-3,2.472744323E-3
1.005263152E2,-4.233552609E-4,6.878408603E-4,-7.914504968E-4
1.005362592E2,6.693275645E-5,4.042638466E-5,1.686620526E-3
1.005462042E2,-1.726207323E-3,1.884139143E-3,-1.818669494E-3
1.005561482E2,-9.795068763E-5,1.560298726E-3,-4.681805149E-4
1.005660932E2,-8.963979781E-7,2.808202058E-3,-1.413111109E-3
1.005760372E2,-7.045036182E-4,1.357200090E-4,-9.427969344E-4
1.005859812E2,5.623809993E-4,1.963805640E-3,-1.253071707E-3
1.005959262E2,-1.651504892E-3,7.797642611E-4,5.994234234E-4
1.006058702E2,1.064194832E-3,1.745826914E-3,-8.817045018E-4
1.006158142E2,1.615202986E-3,-7.044896483E-5,-3.030342981E-3
1.006257592E2,2.546225674E-3,2.410870045E-3,-2.206522506E-3
1.006357032E2,-3.169388510E-4,-1.041652169E-3,-2.063244581E-3
1.006456472E2,-3.719641827E-4,-3.560342360E-3,-5.203578621E-4
1.006555922E2,1.317278948E-3,-2.294009086E-3,-2.017320599E-3
1.006655357E2,-9.121057810E-4,-1.176390564E-3,-8.951197378E-4
1.006754807E2,-1.363245305E-3,-2.393455477E-3,-2.564936876E-4
1.006854247E2,6.076821592E-4,-1.436290797E-3,1.266309991E-4
1.006953687E2,-2.921998966E-4,9.938436560E-4,-5.346317776E-4
1.007053137E2,2.194281202E-3,-1.168970950E-3,1.080950722E-3
1.007152577E2,1.882691402E-3,1.362441108E-4,2.985140309E-4
1.007252017E2,1.962170238E-3,2.894215286E-3,4.963660613E-4
1.007351467E2,-6.277537905E-4,1.221750164E-3,-9.539918974E-4
1.007450907E2,6.566578522E-4,9.733114857E-4,6.447304040E-4
1.007550347E2,-2.746861894E-3,2.079189289E-4,1.359255984E-3
1.007649797E2,-3.056921531E-3,-1.281733857E-3,-1.382849645E-3
1.007749237E2,2.227855381E-3,-1.594780479E-4,2.242777497E-3
1.007848677E2,-1.464970410E-3,1.178832958E-3,3.232393414E-3
1.007948127E2,-1.000515185E-3,-2.537341788E-3,8.901432157E-4
1.008047567E2,-2.303931396E-4,-3.873714712E-3,-6.900033914E-4
1.008147017E2,-1.041059382E-3,-1.275801100E-3,1.569688320E-3
1.008246457E2,1.170819858E-3,1.275195973E-3,1.255486161E-3
1.008345897E2,3.913126420E-4,-4.705062602E-4,-3.543947823E-4
1.008445347E2,1.009904779E-3,1.464023371E-3,2.054292709E-4
1.008544787E2,-3.458699211E-5,3.795842640E-4,-6.678211503E-4
1.008644227E2,-1.098566107E-3,8.171533700E-4,-1.192695927E-3
1.008743677E2,4.442031495E-4,-7.565086707E-4,-1.398291904E-3
1.008843117E2,-1.176056685E-3,1.103312243E-4,-2.021607943E-3
1.008942557E2,-1.834966242E-4,1.035779715E-3,-4.950818606E-3
1.009042007E2,2.202787437E-4,-3.439893480E-4,-3.024132457E-3
1.009141447E2,-6.718803197E-4,1.221949467E-3,1.779677346E-3
1.009240897E2,1.079467125E-3,6.832811981E-3,-1.691948622E-3
1.009340337E2,1.320749521E-3,1.868146821E-3,-2.941237297E-3
1.009439777E2,3.705088049E-3,-1.226803055E-3,5.009621382E-4
1.009539227E2,1.239533303E-3,-2.318462357E-4,1.672683284E-4
1.009638667E2,1.766965259E-3,-3.046023659E-3,1.166290604E-3
1.009738107E2,-3.140289336E-4,-1.538940705E-3,2.042736858E-3
1.009837557E2,1.835139235E-3,-1.959075686E-3,1.138942316E-3
1.009936997E2,-1.059183967E-3,2.508110600E-3,-5.668126978E-4
1.010036437E2,-6.069912342E-4,1.954398351E-3,6.257742643E-5
1.010135887E2,-1.309533138E-3,3.583187703E-3,6.603915244E-5
1.010235327E2,1.213443931E-3,1.108590979E-3,-5.171488971E-3
1.010334767E2,4.533776082E-4,-1.028808765E-4,7.774801925E-4
1.010434217E2,-5.428411532E-4,-7.275049575E-4,-1.578595489E-3
1.010533657E2,-2.443805570E-3,-3.547260072E-3,5.713738501E-4
1.010633107E2,1.958704088E-4,-2.592425561E-3,-2.591023222E-4
1.010732547E2,-3.415375948E-3,-2.404140076E-3,1.110294834E-3
1.010831987E2,-2.694840776E-3,-2.004725160E-3,-1.569539309E-4
1.010931437E2,9.912406094E-4,3.396165324E-3,-8.688168600E-4
1.011030877E2,-5.409098230E-4,4.678626545E-3,-1.631346997E-3
1.011130317E2,8.007907309E-4,2.907624468E-3,-2.057985403E-3
1.011229767E2,9.377677925E-4,1.857559895E-3,-1.045999583E-3
1.011329207E2,3.237939905E-3,2.451977460E-3,6.696088240E-4
1.011428647E2,3.269335488E-3,2.665009117E-3,1.662816852E-3
1.011528097E2,-1.180806663E-3,8.993332740E-4,-3.760997206E-4
1.011627537E2,-3.675122280E-4,1.554610208E-6,1.502628438E-3
1.011726987E2,7.643310819E-4,1.919296919E-3,3.401994705E-3
1.011826427E2,4.424264189E-4,-1.695164945E-3,2.594130114E-3
1.011925867E2,2.404372208E-5,6.750482135E-4,1.800774597E-3
1.012025317E2,-8.677397855E-4,-1.783171901E-3,1.645954326E-3
1.012124757E2,-1.446297392E-5,3.321771510E-4,1.989236102E-3
1.012224197E2,-2.598990686E-4,-1.115917927E-3,2.819708548E-3
1.012323647E2,7.142850664E-4,-3.275741590E-3,2.602926455E-3
1.012423087E2,-3.685602453E-3,-6.805148907E-3,-7.057590410E-4
1.012522527E2,-7.064887322E-3,-8.845396340E-3,4.332745448E-4
1.012621977E2,-3.067132551E-3,-8.327874355E-3,1.620385796E-3
1.012721417E2,-1.904396340E-3,-6.466590799E-3,-1.214283518E-3
1.012820867E2,-3.997576423E-3,-4.811046645E-3,-1.149004325E-3
1.012920307E2,-4.332069308E-3,-1.923914067E-3,-4.175154027E-3
1.013019747E2,-6.090126000E-3,-3.084460972E-3,-5.048557185E-3
1.013119197E2,-2.715634648E-3,-2.708955435E-3,-4.524713382E-3
1.013218637E2,-4.776415415E-3,1.600259682E-3,-4.047815688E-3
1.013318077E2,-6.868594792E-3,-6.048376672E-4,-7.491549477E-3
1.013417527E2,-6.148908753E-3,-2.075594384E-4,-5.898944568E-3
1.013516967E2,-6.939601153E-3,1.271998044E-4,-6.891238503E-3
1.013616407E2,-6.285684649E-3,1.639169641E-4,-1.097351685E-2
1.013715857E2,-6.112312898E-3,-1.363139600E-3,-1.246914826E-2
1.013815297E2,-2.907210030E-3,3.187896218E-3,-1.261115074E-2
1.013914747E2,-2.070444869E-3,-4.593029153E-4,-1.099487767E-2
1.014014187E2,-2.337692305E-3,-1.868633088E-3,-1.308797579E-2
1.014113627E2,-2.638895996E-3,1.115172403E-3,-1.333378535E-2
1.014213077E2,-4.970760085E-3,2.946352120E-3,-1.191406325E-2
1.014312517E2,-3.383782227E-3,4.813760519E-3,-1.074333768E-2
1.014411957E2,-3.332449589E-3,6.543353200E-3,-1.063647680E-2
1.014511407E2,-3.325525438E-3,5.343865138E-3,-9.805570357E-3
1.014610847E2,-1.496766228E-3,4.359224811E-3,-1.157427859E-2
1.014710287E2,-1.872899011E-4,3.896100912E-3,-6.531050429E-3
1.014809737E2,-1.653186046E-4,1.387674012E-3,-6.828920450E-3
1.014909177E2,1.306610648E-3,1.159707317E-3,-7.694447879E-3
1.015008627E2,9.762772825E-4,3.743828973E-3,-7.473449223E-3
1.015108067E2,2.037813421E-3,2.037009224E-3,-3.154867329E-3
1.015207507E2,3.912246786E-3,5.263363011E-3,-4.965783097E-3
1.015306957E2,5.183373578E-3,2.853735117E-3,-2.466673031E-3
1.015406397E2,4.557261243E-3,2.187404316E-3,2.936841920E-4
1.015505837E2,6.186316721E-3,2.452122513E-3,2.426077612E-3
1.015605287E2,3.381541930E-3,1.645582495E-3,4.962136969E-3
1.015704727E2,3.559244797E-4,3.461858258E-3,3.991946578E-3
1.015804167E2,1.155003672E-3,2.682081424E-3,7.277617231E-3
1.015903617E2,1.547020860E-3,9.494288824E-4,4.437622614E-3
1.016003057E2,9.673889726E-4,7.853889838E-4,7.356594317E-3
1.016102507E2,8.153223898E-4,4.627531394E-3,1.122456975E-2
1.016201947E2,2.266175114E-3,-2.188639482E-3,4.418748431E-3
1.016301387E2,5.356529728E-4,-4.141002893E-3,8.427870460E-3
1.016400837E2,2.762028016E-3,-3.119193483E-3,8.684792556E-3
1.016500277E2,1.295159105E-3,-4.291517194E-3,7.021647878E-3
1.016599717E2,3.068356775E-3,-1.931301784E-3,7.099332288E-3
1.016699163E2,5.086500198E-3,-2.100412268E-3,7.421575487E-3
1.016798603E2,2.591146622E-3,-2.443904988E-3,4.633329809E-3
1.016898043E2,4.080652259E-3,-9.341589175E-4,4.616818391E-3
1.016997493E2,3.095850348E-3,-1.531437039E-3,2.334859222E-3
1.017096933E2,4.138211720E-3,6.459536962E-5,2.628339455E-3
1.017196383E2,7.317927666E-4,2.606669441E-4,5.740709603E-4
1.017295823E2,1.689731842E-3,-1.905548386E-3,-3.730662167E-3
1.017395263E2,6.293614861E-4,-6.488685030E-4,-2.771889791E-3
1.017494713E2,-1.660957001E-3,-3.434534883E-3,-2.514095977E-3
1.017594153E2,-2.533362713E-4,-1.734620193E-3,-1.749078743E-3
1.017693593E2,2.521316055E-4,8.378596976E-5,-5.393880885E-3
1.017793043E2,-8.604512550E-4,-3.700125962E-3,-4.716376774E-3
1.017892483E2,-2.437308896E-3,2.605973277E-3,-6.298027933E-3
1.017991923E2,-2.690262394E-3,2.945880638E-3,-6.519737653E-3
1.018091373E2,-2.447648440E-3,3.613801207E-3,-6.161276251E-3
1.018190813E2,-2.781577175E-3,6.073292345E-3,-7.067987695E-3
1.018290263E2,9.324674029E-4,4.030114971E-3,-5.364629906E-3
1.018389703E2,9.157210588E-4,5.069608800E-3,-6.725145504E-3
1.018489143E2,-6.286461139E-4,2.940145088E-3,-3.276352305E-3
1.018588593E2,-2.475478686E-4,1.172871329E-3,-2.108822577E-3
1.018688033E2,9.977463633E-4,2.469298197E-3,-5.595965311E-3
1.018787473E2,-7.247177418E-4,3.535500495E-3,-3.944332711E-3
1.018886923E2,-8.906326257E-4,7.691363338E-3,-3.311831970E-3
1.018986363E2,-1.421940746E-3,4.840170033E-3,-4.007734358E-3
1.019085803E2,1.790097682E-3,3.954402637E-3,-3.982700873E-3
1.019185253E2,-1.224561245E-3,1.750977943E-3,-1.580216922E-4
1.019284693E2,7.399613969E-5,-1.163318986E-3,-1.791604329E-3
1.019384143E2,2.775969915E-5,8.196127601E-4,-4.916726612E-4
1.019483583E2,-3.141902853E-4,-1.208917005E-3,6.356434897E-4
1.019583023E2,1.652554376E-3,8.787349798E-4,8.902419358E-4
1.019682473E2,2.922115382E-4,9.897886775E-4,2.052765340E-4
1.019781913E2,-5.470507313E-4,3.625318408E-3,2.954424359E-3
1.019881353E2,1.622626558E-3,-1.224031672E-3,2.803439274E-4
1.019980803E2,-6.696936907E-4,1.165611902E-3,2.346746624E-5
1.020080243E2,-1.764252782E-3,-1.431502635E-3,3.203015774E-3
1.020179683E2,-1.451026066E-3,-4.779277369E-3,4.759223200E-3
1.020279133E2,-5.366536789E-5,-5.587812513E-3,6.971033290E-4
1.020378573E2,-1.217134297E-3,-3.353023203E-3,1.794789918E-3
1.020478023E2,-1.747902366E-3,-2.752746688E-3,1.044843346E-3
1.020577463E2,2.741680946E-4,5.595530383E-4,3.013480455E-4
1.020676903E2,1.277380856E-3,-2.110532485E-3,1.714155078E-3
1.020776353E2,-1.654358581E-3,-5.096928217E-4,-9.904243052E-5
1.020875793E2,-1.810977701E-4,-1.334207598E-3,-7.922635414E-4
1.020975233E2,9.457522538E-4,-3.141297493E-3,-1.194736920E-3
1.021074683E2,-7.203213172E-4,-9.953044355E-6,-4.740855657E-4
1.021174123E2,-1.075287466E-3,-2.911396790E-3,-1.834305003E-4
1.021273563E2,-1.716842875E-3,-4.381461535E-3,4.091225564E-4
1.021373013E2,-2.417294774E-3,-4.654529504E-3,-9.035319090E-5
1.021472453E2,-2.516098088E-3,-4.082215950E-3,1.936964691E-5
1.021571903E2,-3.605976235E-4,-2.102812752E-3,-9.219800122E-4
1.021671343E2,-1.486848574E-3,-2.542500850E-3,5.835052580E-4
1.021770783E2,-2.546773758E-4,1.593981870E-4,-2.002129331E-4
1.021870233E2,2.236976055E-3,-2.736318856E-4,8.602580056E-4
1.021969673E2,-1.167767448E-3,-3.277466167E-4,7.905373350E-4
1.022069113E2,2.333490644E-3,6.618839689E-4,-5.117487162E-4
1.022168563E2,2.599209081E-3,1.610646024E-3,1.154669560E-3
1.022268003E2,4.875885788E-4,3.305481747E-3,1.296083443E-3
1.022367453E2,2.827441785E-3,3.490571398E-3,2.030849457E-3
1.022466893E2,3.485833062E-3,1.189442817E-3,1.343655400E-3
1.022566333E2,-2.423513215E-4,3.016856033E-3,1.294844784E-3
1.022665783E2,-2.066649031E-4,1.210700255E-3,1.654105261E-3
1.022765223E2,8.742783684E-4,-1.670377329E-3,8.744951338E-4
1.022864663E2,-1.653327839E-3,6.254157051E-5,2.500887960E-3
1.022964113E2,2.891288605E-4,4.303897731E-4,1.174598001E-3
1.023063553E2,-1.757244114E-3,8.237385191E-4,-2.210013103E-3
1.023162993E2,-1.614176203E-3,2.726152772E-3,8.509363979E-4
1.023262443E2,1.518766629E-3,1.558356569E-3,1.985442825E-3
1.023361883E2,7.762671448E-4,7.638137322E-4,-2.417078707E-3
1.023461333E2,1.470819581E-3,3.283869009E-4,-6.390921772E-5
1.023560773E2,-5.178707652E-4,-1.154854661E-3,-3.971303813E-4
1.023660213E2,-1.771154348E-3,1.179672079E-3,-2.478923649E-3
1.023759663E2,3.473563120E-4,2.265709220E-3,-8.392152376E-4
1.023859103E2,1.334057655E-3,7.953778841E-4,2.069489099E-3
1.023958543E2,1.226943685E-3,1.228334382E-3,-1.650388818E-3
1.029954375E2,2.042708546E-2,1.365913451E-2,-1.037481949E-1
1.030053815E2,1.150416583E-2,2.778134309E-2,-1.139923111E-1
1.030153255E2,1.072146278E-2,3.896448016E-2,-1.101890579E-1
1.030252705E2,1.160190441E-2,3.412152082E-2,-9.006275237E-2
1.030352145E2,2.073727921E-2,2.788720652E-2,-9.263608605E-2
1.030451585E2,2.303824946E-2,2.508422919E-2,-8.911166340E-2
1.030551035E2,2.639955841E-2,3.094210476E-2,-8.610457182E-2
1.030650475E2,2.789172716E-2,2.840784006E-2,-8.146481216E-2
1.030749915E2,4.256531224E-2,3.054229915E-2,-8.223202825E-2
1.030849365E2,5.013614893E-2,4.671594128E-2,-8.366853744E-2
1.030948805E2,6.337655336E-2,5.519857258E-2,-7.417260855E-2
1.031048255E2,6.514622271E-2,6.694258004E-2,-7.569380850E-2
1.031147695E2,6.388714164E-2,7.949978113E-2,-6.792251021E-2
1.031247135E2,6.965475529E-2,6.949907541E-2,-6.391204894E-2
1.031346585E2,8.257318288E-2,6.510081887E-2,-5.946598947E-2
1.031446025E2,9.037092328E-2,6.237028167E-2,-5.963483453E-2
1.031545465E2,1.000117287E-1,5.635744706E-2,-5.629473925E-2
1.031644915E2,1.321046799E-1,2.469912171E-2,-4.371476546E-2
1.031744355E2,1.343225688E-1,4.117982462E-2,-2.975474298E-2
1.031843795E2,1.270212382E-1,6.814752519E-2,-1.523758471E-2
1.031943245E2,1.197308376E-1,6.512539834E-2,-2.017533034E-2
1.032042685E2,1.231055856E-1,4.613332823E-2,-2.410242707E-2
1.032142125E2,1.309080571E-1,2.256047353E-2,-6.251743529E-3
1.032241575E2,1.429277062E-1,3.099497035E-2,5.148982629E-3
1.032341015E2,1.727904975E-1,3.102819994E-2,2.515748516E-2
1.032440465E2,2.096206844E-1,3.689274937E-2,2.887792140E-2
1.032539905E2,2.572888732E-1,3.933838010E-2,2.753097564E-2
1.032639345E2,2.945371866E-1,4.005343840E-2,1.710816287E-2
1.032738795E2,3.330100179E-1,3.418998793E-2,1.370360889E-2
1.032838235E2,3.376252651E-1,3.463979438E-2,6.840643473E-3
1.032937675E2,3.281320035E-1,1.594537124E-2,-9.166548960E-3
1.033037125E2,2.975019217E-1,-4.110360984E-3,-1.698159426E-2
1.033136565E2,2.402182668E-1,-1.172648091E-2,-1.067883894E-2
1.033236005E2,1.587180942E-1,-4.212105647E-3,-7.060999051E-4
1.033335455E2,8.454901725E-2,7.484977134E-3,1.144049224E-2
1.033434895E2,3.118645959E-2,-1.195596764E-3,1.633777842E-2
1.033534335E2,-1.500274148E-2,-6.125891581E-3,2.288983762E-2
1.033633785E2,-4.176218435E-2,-9.947261773E-3,4.375437275E-2
1.033733225E2,-4.992523789E-2,-1.352775190E-2,7.570957392E-2
1.033832675E2,-5.014681071E-2,-1.780612022E-2,8.583197743E-2
1.033932115E2,-3.971581161E-2,-1.810213737E-2,8.845418692E-2
1.034031555E2,-2.059884369E-2,-2.790043876E-2,8.738066256E-2
1.034131005E2,-1.007472910E-2,-3.877444565E-2,8.129139245E-2
1.034230445E2,2.194533590E-4,-4.493380710E-2,8.663342893E-2
1.034329885E2,1.163798850E-2,-7.050047815E-2,7.703796774E-2
1.034429335E2,2.007461525E-2,-8.290361613E-2,8.003668487E-2
1.034528775E2,1.899607107E-2,-8.434753865E-2,9.178077430E-2
1.034628215E2,1.068008412E-2,-8.269531280E-2,9.904880822E-2
1.034727665E2,-7.608643733E-3,-8.383299410E-2,9.872578830E-2
1.034827105E2,-3.286073729E-2,-7.792876661E-2,9.301570803E-2
1.034926545E2,-6.207960472E-2,-7.484937459E-2,8.606483787E-2
1.035025995E2,-7.721941173E-2,-7.688136399E-2,8.591835946E-2
1.035125435E2,-9.024932981E-2,-8.209798485E-2,8.724791557E-2
1.035224885E2,-9.138196707E-2,-7.810591161E-2,9.312391281E-2
1.035324325E2,-8.200491220E-2,-7.523883134E-2,9.046712518E-2
1.035423765E2,-7.086171210E-2,-6.880463660E-2,9.194464982E-2
1.035523215E2,-5.922233313E-2,-6.659574807E-2,8.960036188E-2
1.035622655E2,-5.445021763E-2,-6.307851523E-2,9.111437201E-2
1.035722095E2,-6.239236146E-2,-6.062562019E-2,8.852183819E-2
1.035821545E2,-6.539507955E-2,-6.057608128E-2,8.829121292E-2
1.035920985E2,-6.551542133E-2,-6.117281318E-2,8.557942510E-2
1.036020425E2,-6.881720573E-2,-6.490869820E-2,8.171491325E-2
1.036119875E2,-6.702277064E-2,-7.597151399E-2,7.635073364E-2
1.036219315E2,-6.200297549E-2,-8.713148534E-2,7.007259876E-2
1.036318755E2,-5.345439911E-2,-9.587440640E-2,7.152862847E-2
1.036418205E2,-3.560855612E-2,-9.038642794E-2,7.912129909E-2
1.036517645E2,-2.654314972E-2,-6.500280648E-2,8.603350818E-2
1.036617095E2,-1.652673632E-2,-5.062679574E-2,9.498491883E-2
1.036716535E2,-1.258309372E-2,-3.521952778E-2,9.385585785E-2
1.036815968E2,-1.435942296E-2,-3.362988681E-2,8.732072264E-2
1.036915418E2,-1.840320975E-2,-4.216834903E-2,9.271321446E-2
1.037014858E2,-2.490558289E-2,-5.361674726E-2,8.565770835E-2
1.037114298E2,-2.920038626E-2,-6.042150036E-2,8.175135404E-2
1.037213748E2,-2.843659185E-2,-5.913705379E-2,8.233325183E-2
1.037313188E2,-2.461325936E-2,-4.897131771E-2,8.076732606E-2
1.037412628E2,-1.248122938E-2,-3.466961160E-2,7.955957949E-2
1.037512078E2,-2.527097473E-3,-2.962363139E-2,7.606190443E-2
1.037611518E2,5.993952975E-3,-1.880800165E-2,6.861490756E-2
1.037710958E2,7.948646322E-3,-1.687094942E-2,6.426151097E-2
1.037810408E2,7.874078117E-3,-2.352911793E-2,5.788617209E-2
1.037909848E2,1.191316079E-2,-3.226188198E-2,5.276931077E-2
1.038009298E2,1.009928156E-2,-3.671495616E-2,4.549967870E-2
1.038108738E2,1.649437938E-3,-3.978167102E-2,3.845643252E-2
1.038208178E2,-6.837789901E-3,-5.207668617E-2,2.944296226E-2
1.038307628E2,-1.392452978E-2,-6.666132808E-2,2.631836757E-2
1.038407068E2,-2.226128802E-2,-7.549902797E-2,2.466800436E-2
1.038506508E2,-2.608285844E-2,-8.149848133E-2,2.687382326E-2
1.038605958E2,-4.134942964E-2,-7.015980780E-2,2.436086163E-2
1.038705398E2,-5.099682882E-2,-6.080964953E-2,2.323218063E-2
1.038804838E2,-4.817814007E-2,-6.264989078E-2,2.073759772E-2
1.038904288E2,-4.175209627E-2,-6.518556178E-2,2.290650085E-2
1.039003728E2,-3.272637725E-2,-6.302280724E-2,1.926169917E-2
1.039103178E2,-1.649983786E-2,-5.612169579E-2,1.773434132E-2
1.039202618E2,3.275730880E-3,-4.789465666E-2,1.764033362E-2
1.039302058E2,2.513565496E-2,-3.161602840E-2,2.029732428E-2
1.039401508E2,3.873987868E-2,-1.697263867E-2,1.694413833E-2
1.039500948E2,4.666997865E-2,-4.160951823E-3,1.402985957E-2
1.039600388E2,4.562335461E-2,1.325426274E-3,8.113647811E-3
1.039699838E2,4.495216906E-2,-3.873722162E-4,3.923242912E-3
1.039799278E2,3.975634277E-2,4.820173141E-3,1.358086243E-3
1.039898718E2,3.714830801E-2,1.262695249E-2,-1.742643304E-3
1.039998168E2,3.761089966E-2,2.144574374E-2,-7.517708000E-3
1.040097608E2,4.201156646E-2,2.819722891E-2,-1.914862916E-2
1.040197048E2,4.954698309E-2,3.247533366E-2,-2.857435495E-2
1.040296498E2,5.888126791E-2,4.110194370E-2,-3.317895532E-2
1.040395938E2,6.816637516E-2,4.906719178E-2,-3.918704391E-2
1.040495378E2,5.665363371E-2,7.124114037E-2,-4.887878895E-2
1.040594828E2,1.422841288E-2,1.143760905E-1,-6.087952480E-2
1.040694268E2,-2.244697511E-2,1.216138750E-1,-5.968145654E-2
1.040793718E2,-1.933374256E-2,9.729255736E-2,-5.645743385E-2
1.040893158E2,-9.177644737E-3,9.032598883E-2,-5.270064995E-2
1.040992598E2,-1.147515327E-2,1.125276983E-1,-4.689309746E-2
1.041092048E2,-2.437896840E-2,1.336095482E-1,-4.202217236E-2
1.041191488E2,-4.872345552E-2,1.350447237E-1,-3.594377637E-2
1.041290928E2,-7.182887197E-2,1.076736227E-1,-4.464168474E-2
1.041390378E2,-8.785843849E-2,7.073531300E-2,-4.600069299E-2
1.041489818E2,-1.156507581E-1,3.280479088E-2,-3.966026381E-2
1.041589258E2,-1.271742582E-1,-3.133770544E-3,-5.024260283E-2
1.041688708E2,-1.256638467E-1,-2.792088129E-2,-7.078103721E-2
1.041788148E2,-1.177185699E-1,-3.038137406E-2,-8.436369151E-2
1.041887598E2,-1.107200533E-1,-3.621318191E-2,-7.946162671E-2
1.041987038E2,-8.389855921E-2,-6.238992885E-2,-5.037298799E-2
1.042086478E2,-5.627524853E-2,-7.717378438E-2,2.667138353E-3
1.042185928E2,-3.158694506E-2,-7.618016005E-2,4.332801327E-2
1.042285368E2,9.309221990E-3,-7.973254472E-2,7.028573751E-2
1.042384808E2,3.327021375E-2,-6.578689814E-2,7.954049110E-2
1.042484258E2,2.474869601E-2,-3.224373609E-2,8.091139793E-2
1.042583698E2,3.977371845E-3,2.100122161E-3,8.063390106E-2
1.042683138E2,-2.660557069E-2,1.836058497E-2,7.508786768E-2
1.042782588E2,-7.225827873E-2,1.827003807E-2,5.490563065E-2
1.042882028E2,-1.123731360E-1,9.908935986E-3,3.250654414E-2
1.042981468E2,-1.336459368E-1,1.298669726E-3,8.098674007E-3
1.043080918E2,-1.277351826E-1,3.786579473E-3,-5.413020961E-3
1.043180358E2,-1.084616184E-1,1.752076671E-2,-1.131059136E-2
1.043279808E2,-8.314864337E-2,2.677905560E-2,-2.005643770E-2
1.043379248E2,-6.492303312E-2,2.077762038E-2,-2.326687798E-2
1.043478688E2,-6.859020144E-2,9.813399054E-3,-1.469841320E-2
1.043578138E2,-7.751498371E-2,-4.296560772E-3,-7.969937287E-3
1.043677578E2,-7.591639459E-2,-6.717320532E-3,3.514635377E-3
1.043777018E2,-7.322926074E-2,2.188823186E-3,1.301013585E-2
1.043876468E2,-7.217594981E-2,2.497754432E-2,2.157734148E-2
1.043975908E2,-7.361565530E-2,4.377013817E-2,1.863907650E-2
1.044075348E2,-4.976045340E-2,4.454579577E-2,2.039950341E-2
1.044174798E2,-3.901992738E-2,4.099766538E-2,2.161443979E-2
1.044274238E2,-3.645673767E-2,2.873679623E-2,2.510846220E-2
1.044373678E2,-2.626828104E-2,1.664737612E-2,2.409300022E-2
1.044473128E2,-1.524595637E-2,7.490433753E-3,2.658475563E-2
1.044572568E2,-8.216542192E-3,6.189745851E-3,2.433997765E-2
1.044672018E2,-7.371387444E-3,-4.536919296E-3,2.019198611E-2
1.044771458E2,-1.275390200E-2,-1.612486690E-2,1.529389992E-2
1.044870898E2,-2.083719522E-2,-2.075598575E-2,1.549608260E-2
1.044970348E2,-2.422154136E-2,-2.217971161E-2,1.448195055E-2
1.045069788E2,-3.047244810E-2,-2.660252899E-2,1.154151559E-2
1.045169228E2,-3.371963650E-2,-2.607948333E-2,1.007571071E-2
